taxonId,superkingdom,genus,species
1620895,10239,1972611,1972624
1620897,10239,1985692,1985697
1621259,2,1883,1621259
1621260,2,1883,1621260
1621261,2,1873,1621261
162145,10239,162387,162145
162157,2,53246,162157
162160,2,53246,162160
1621700,2,1637,1621700
1622,2,1578,1622
1622024,10239,140052,1622024
1622070,2,44249,1622070
1622071,2,239759,1622071
1622072,2,1386,1622072
1622073,2,1485,1622073
1622075,2,133925,1622075
162209,2,44249,162209
1622118,2,358023,1622118
1622177,2,154116,1622177
1622190,10239,1982218,1622190
1622191,10239,1982218,1622191
1622192,10239,1982218,1982219
1622193,10239,2560138,2560500
1622234,10239,,1622234
1622269,2,10,1622269
1623,2,1578,1623
1623310,10239,11572,2560799
1623398,2,281472,1623398
1623448,2,,1623448
1623449,2,,1623449
1623450,2,,1623450
1623684,10239,1891713,1891717
1623685,10239,1891714,1891757
1623686,10239,,1623686
1623687,10239,1891713,1891721
1623688,10239,1891714,1891760
1623689,10239,1891714,1891759
1624,2,1578,1624
162426,2,33882,162426
162496,2,1742989,162496
1625,2,1578,1625
1627892,2,326319,1627892
1627893,2,,1627893
1627894,2,1924067,1627894
1627895,2,1940855,1627895
1628084,2,13687,1628084
1628085,2,2048137,1628085
1628086,2,286,1628086
1628148,2,67575,1628148
1628158,2,1573806,1628158
1628190,2,53335,1628190
1628191,2,41275,1628191
1628192,2,53335,1628192
1628193,2,535,1628193
1628206,2,1386,1628206
1628207,2,400634,1628207
1628208,2,32008,1628208
1628209,2,1386,1628209
1628210,2,83654,1628210
1628211,2,1386,1628211
1628212,2,535,1628212
1628321,2,72173,1628321
1628392,2,158481,1628392
1628720,10239,1915205,1628720
1628721,10239,2560250,2560270
1628741,2,1177,92942
1628742,2,1177,92942
1628743,2,1177,92942
1628744,2,1177,92942
1628745,2,1177,92942
1628746,2,1177,92942
1628747,2,1177,92942
1628748,2,1177,92942
1628749,2,1177,92942
1628750,2,1177,92942
1628751,2,1177,92942
1628752,2,1177,92942
1628753,2,1386,1628753
1628833,2,286,1628833
1628899,10239,,1628899
1629,2,46255,1629
1629051,2,,1629051
1629062,2,1920251,1629062
1629124,2,89966,1629124
1629132,10239,,1629132
1629334,2,2100210,1629334
1629404,2,139331,1629404
1629550,2,1849822,1629550
1629595,2,72173,1629595
1629596,2,72173,1629596
1629656,10239,687331,1629656
1629657,10239,687331,1629657
1629663,2,32012,1629663
1629664,2,32012,1629664
1629665,10239,186768,1629665
1629666,10239,186768,1629666
1629667,10239,186768,1629667
1629671,10239,,1629671
1629955,2,590,28901
163,2,157,163
1630,2,1279388,1630
163011,2,286,163011
1630135,2,36739,1630135
1630136,2,265570,1630136
1630141,2,1980513,1630141
1630162,2,1678,1630162
1630166,2,1678,1630166
1630172,2,1678,1630172
1630173,2,1678,1630173
1630648,2,165696,1630648
1630693,2,113,1630693
1631,2,559173,1631
1631247,2,68287,1631247
1631249,2,68287,1631249
1631303,10239,,1631303
1631345,2,,1631345
1631346,2,1935206,1631346
1631356,2,745364,1631356
1631477,2,33882,1631477
1631554,10239,2508241,1986112
1631556,2,129337,1631556
1631599,2,44249,1631599
1631629,2,357,1631629
163164,2,953,163164
1631743,2,1696,1631743
1631871,2,46255,1631871
1632184,10239,10814,1632184
1632857,2,935200,1632857
1632858,2,1923871,1632858
1632859,2,336830,1632859
1632864,2,118,1632864
1632865,2,123,1632865
1632867,2,2204160,1632867
1633,2,1578,1633
1633135,2,79206,1633135
1633139,10239,10814,1633139
1633187,10239,2501367,2501380
1633200,2,,1633200
1633201,2,,1633201
1633202,2,,1633202
1633223,2,2053,1633223
163325,10239,2560196,2560373
1633495,2,305899,1633495
163359,2,986106,163359
1633631,2,1855365,1633631
1633643,2,1855363,1633643
1633752,10239,,1633752
1633785,2,953,1633785
1633874,2,434,1633874
1633878,10239,11102,1633878
1634006,2,286,1634006
1634381,10239,,1634381
1634476,10239,,1634476
1634484,10239,1941236,1634484
1634485,10239,1941236,2004965
1634486,10239,1941236,2004963
1634487,10239,1542744,1985388
1634488,10239,1941236,2004960
1634516,2,72173,1634516
1634517,2,72173,1634517
1634914,10239,10652,1634914
1635171,2,2301194,1635171
1635173,2,104267,1635173
1635327,2,743714,1635327
163603,2,1988,163603
1636152,2,118,1636152
1636182,10239,,1636182
1636183,10239,1982745,1982747
1636184,10239,1982745,1982746
1636189,10239,1920762,1636189
1636200,10239,,1636200
1636202,10239,1198140,1965378
1636204,10239,1623298,1636204
1636205,10239,1623298,1636205
1636249,10239,542837,1636249
1636250,10239,,1636250
1636255,10239,1921558,2042207
1636257,10239,1982220,1982221
1636261,10239,2034998,2034999
1636262,10239,1921558,2042207
1636263,10239,1921558,1636263
1636270,10239,,1636270
1636271,10239,,1636271
1636313,10239,110456,1636313
1636314,10239,110456,1636314
1636423,2,32008,1636423
1636424,2,32008,1636424
1636425,2,32008,1636425
163654,10239,10814,163654
1636545,10239,1982569,1982570
1636546,10239,1982569,1982571
1636547,10239,1982569,1982572
163655,10239,10814,163655
1636603,2,469,1636603
1636605,2,286,1636605
1636606,2,642,1636606
1636607,2,642,1636607
1636608,2,642,1636608
1636609,2,642,1636609
1636610,2,286,1636610
163665,2,156973,163665
1636719,2,1221880,1636719
1636720,2,150247,1636720
1637492,10239,12316,1637492
1637496,10239,10912,1637496
1637527,10239,12059,2040663
1637645,2,1332112,1118279
1637747,2,414371,1637747
1637831,2,32008,1637831
1637836,2,32008,1637836
1637837,2,32008,1637837
1637838,2,32008,1637838
1637839,2,32008,1637839
1637840,2,32008,1637840
1637841,2,32008,1637841
1637842,2,32008,1637842
1637844,2,32008,1637844
1637845,2,32008,1637845
1637847,2,32008,1637847
1637848,2,32008,1637848
1637853,2,32008,1637853
1637859,2,32008,1637859
1637860,2,32008,1637860
1637862,2,32008,1637862
1637866,2,32008,1637866
1637869,2,32008,1637869
1637871,2,32008,1637871
1637875,2,32008,1637875
1637876,2,32008,1637876
1637900,2,32008,1637900
1637928,2,32008,1637928
1637970,2,32008,1637970
1637974,2,,1637974
1637975,2,1386,1637975
1637998,2,12960,1637998
1637999,2,,1637999
1638,2,1637,1638
1638099,2,690086,1638099
1638161,2,414371,1638161
1638162,2,414371,1638162
1638163,2,414371,1638163
1638164,2,414371,1638164
1638165,2,414371,1638165
163877,2,84406,163877
1638773,2,1763,1638773
1638774,2,1763,1638774
1638788,2,1125,513223
1638939,2,1883,1638939
1638949,2,662,1638949
1638951,2,662,1638951
1638980,2,1217415,1638980
1638981,2,1217415,1638981
1638982,2,1217415,1638982
1638984,2,577469,1638984
1638985,2,1217415,1638985
1638987,2,1217415,1638987
1638988,2,1217415,1638988
1638989,2,1217415,1638989
1639,2,1637,1639
1639034,2,44249,1639034
1639035,2,1970195,1639035
163908,2,1163,163908
1639118,2,1573808,1639118
1639132,2,544,1639132
1639133,2,544,1639133
1639348,2,13134,1639348
1639689,2,1844015,1639689
1639690,2,1658781,1639690
1639814,10239,1920762,1639814
1639815,10239,1921407,2560668
164,2,157,164
1640,2,1637,1640
1640277,10239,,1640277
1640346,2,547,1640346
1640379,10239,39749,1640379
1640652,2,1857011,1640652
1640674,2,2038697,1640674
1640685,2,1350,1640685
1640885,10239,2560160,2560423
1640969,10239,545932,1640969
1640970,10239,1198980,2006169
1640972,10239,477967,1640972
1640973,10239,1920762,1640973
1640974,10239,1198980,2006170
1641,2,1637,1641
164114,2,1883,164114
164115,2,1883,164115
1641165,2,170610,1209493
1641401,2,57495,1641401
1641402,2,1847,1641402
1641642,10239,10509,1986023
1641707,2,40323,1641707
1641811,2,,1641811
1641812,2,1125,1126
1641850,2,512381,1641850
1641851,2,50714,1641851
1641854,2,33973,1641854
1641855,2,532,1641855
1641856,2,374,1641856
1641858,2,32008,1641858
1641859,2,32008,1641859
1641860,2,32008,1641860
1641861,2,75,1641861
1641862,2,231454,1641862
1641865,2,940557,1641865
1641866,2,940557,1641866
1641869,2,184923,1641869
1641870,2,423349,1641870
1641871,2,84567,1641871
1641875,2,74030,1641875
1641896,10239,2003390,2003391
1642,2,1637,1642
1642018,10239,10806,1979750
1642040,2,55968,1642040
1642299,2,1883,1642299
1642303,2,83681,1642303
1642436,10239,1653394,1642436
1642458,10239,1653394,1642458
1642495,2,1783488,1642495
1642515,10239,39725,1642515
1642570,2,44249,1642570
1642646,2,307628,1642646
1642647,2,294702,1642647
1642663,10239,1921544,1642663
1642702,2,1905726,1642702
1642818,2,290174,1642818
1642929,10239,558016,1642929
1642949,2,13687,1642949
1643,2,1637,1643
164332,2,336277,164332
1643323,2,68,1643323
1643324,10239,,1643324
1643326,10239,,1643326
1643331,2,2420,1643331
1643332,2,2420,1643332
1643428,2,1855362,1643428
1643429,2,1855364,1643429
1643443,2,33882,1643443
1643451,2,28453,1643451
1643452,2,1386,1643452
164348,2,1883,164348
1643810,2,357,1643810
1643920,2,423349,1643920
1643925,2,44249,1643925
164393,2,1578,164393
1644106,2,66862,1644106
1644108,2,1813,1644108
1644109,2,1813,1644109
1644111,2,1813,1644111
1644114,2,55080,1644114
1644118,2,65551,1644118
1644129,2,1827,1644129
1644130,2,252356,1644130
1644131,2,29580,1644131
164416,10239,11051,164416
164513,2,1763,1773
164514,2,34098,164514
164516,2,34098,164516
164546,2,106589,164546
1645665,2,68,1645665
1645681,2,53460,1645681
1645914,2,1211036,1645914
1645915,2,1211036,1645915
1645916,2,1211036,1645916
1646,2,1645,1646
1646340,2,1330547,1646340
1646350,10239,,1646350
1646351,10239,,1646351
1646373,2,1565532,1646373
1646377,2,1565532,1646377
1646498,2,469,1646498
1646532,2,469,1646532
1647102,2,662,1647102
1647103,2,72173,1647103
1647104,2,72173,1647104
1647282,10239,2560247,2560625
1647284,10239,2560137,2560494
1647285,10239,2560099,2560495
1647286,10239,2560139,2560496
1647300,10239,186764,1647300
1647301,10239,1982898,1983110
1647302,10239,1983735,1983742
1647304,10239,1623288,1647304
1647305,10239,1623288,1647305
1647306,10239,1982897,1982902
1647308,10239,186764,1647308
1647309,10239,1623288,1647309
1647311,10239,1623284,1647311
1647313,10239,1623306,1647313
1647373,10239,1985711,1985712
1647374,10239,1985720,1985723
1647385,10239,110456,1647385
1647386,10239,1982243,1982245
1647387,10239,1982243,1982246
1647391,10239,,1647391
1647400,10239,2560124,2560424
1647403,10239,1980937,1980945
1647405,10239,1980937,1980947
1647408,10239,1920860,1981041
1647411,10239,187218,1647411
1647413,2,1163,1647413
1647414,2,13687,1647414
1647415,2,33986,1647415
1647451,2,79328,1647451
1647455,10239,140410,1647455
1647458,10239,186794,1647458
1647463,10239,2560108,2560731
1647465,10239,140410,1647465
1647466,10239,140410,1647466
1647469,10239,2560135,2560493
1647470,10239,,1647470
1647471,10239,,1647471
1647472,10239,,1647472
1647473,10239,,1647473
1647474,10239,,1647474
1647475,10239,,1647475
1647476,10239,,1647476
164750,10239,11014,164750
1647556,2,258255,1647556
1647582,2,1518147,1647582
164759,2,238749,164759
1647805,10239,1920771,1647805
1647924,10239,325455,1647924
1648,2,1647,1648
1648182,2,1883,1648182
1648404,2,1041,1648404
1648481,10239,,1648481
1648482,10239,,1648482
1648483,10239,,1648483
1648484,10239,,1648484
1648923,2,1386,1648923
1649169,2,1434702,1649169
1649184,2,1883,1649184
1649188,2,1637,1649188
1649239,10239,140410,2560458
1649240,10239,140410,2560459
1649266,2,323449,1649266
1649580,2,1386,1649580
1649647,2,29580,1649647
1649877,2,286,1649877
1650,2,1649,1650
1650300,2,1386,1650300
1650571,2,1883,1650571
1650654,2,635,1650654
1650658,2,,1650658
1650661,2,1485,1650661
1650662,2,1924062,1650662
1650663,2,1940255,1650663
1650736,10239,334202,1961783
165096,2,46255,165096
1651082,2,875170,1651082
1651088,2,111142,1651088
165179,2,838,165179
1652,2,1651,1652
1652100,2,2005,1652100
1652492,2,393277,1652492
1652495,2,1716,1652495
165250,10239,12163,157777
1652545,2,1663,1652545
1652669,2,1883,1652669
165302,2,590,28901
1653064,2,2330,1653064
1653207,2,1678,1653207
1653334,2,,1653334
1653434,2,1769710,1653434
1653435,2,2023266,1653435
1653476,2,444090,1653476
1653478,2,1827,1653478
1653479,2,1827,1653479
1653480,2,674734,1653480
165432,10239,186457,165432
1654339,10239,1918013,1654339
1654355,10239,,1654355
1654356,10239,,1654356
1654357,10239,,1654357
1654360,2,657,1654360
1654388,2,1279,1654388
1654582,10239,,1654582
1654601,10239,2560202,2560633
1654603,10239,1513308,1654603
1654716,2,374,1654716
1654740,10239,1982251,1654740
1654780,10239,1982251,1654780
1654781,10239,1982251,1654781
1654782,10239,1982251,1654782
1654883,10239,,1654883
1654884,10239,,1654884
1654889,10239,1920865,1654889
1654890,10239,1623283,1654890
1654891,10239,2169536,2169807
1654919,10239,,1654919
1654926,10239,10663,2560446
1654927,10239,1920860,1981042
1654928,10239,1985325,1985327
1655,2,1654,1655
1655012,10239,1982251,1982254
1655013,10239,1982251,1982255
1655014,10239,1982251,1982256
1655015,10239,1982251,1982257
1655016,10239,1982251,1982258
1655017,10239,1982251,1982259
1655018,10239,1982251,1982303
1655019,10239,1982251,1982304
1655020,10239,1982251,1982305
1655021,10239,1982251,1982306
1655022,10239,1982251,1982307
1655023,10239,1982251,1982308
1655234,2,1518149,1655234
1655277,2,55080,1655277
1655305,10239,1913652,2560437
1655314,10239,1914852,2560438
1655433,2,1913444,1655433
1655435,2,690565,1655435
1655439,2,1873,1655439
1655491,2,283735,1655491
1655500,2,194,1655500
1655501,2,194,1655501
1655543,2,53945,1655543
1655644,10239,,1655644
1655645,10239,,1655645
1655646,10239,,1655646
1655647,10239,,1655647
1655648,10239,,1655648
1655649,10239,,1655649
1655650,10239,,1655650
1655651,10239,,1655651
1655652,10239,,1655652
1655653,10239,,1655653
1655654,10239,,1655654
1655656,10239,,1655656
1655657,10239,,1655657
1655658,10239,,1655658
1655659,10239,,1655659
1655660,10239,,1655660
1655661,10239,,1655661
1655662,10239,,1655662
165597,2,263510,263511
1656,2,1654,1656
1656094,2,226,1656094
1656186,2,776,1656186
1656220,2,613,1656220
1656884,2,1158982,1656884
1657,2,76833,1657
1658,2,1654,1658
1658008,2,156973,1658008
1658009,2,156973,1658009
1658060,2,13687,1658060
1658108,2,1973274,1658108
1658109,2,1470349,1658109
1658110,2,1755832,1658110
1658111,2,2004411,1658111
1658112,2,1730,1658112
165813,2,165812,165813
1658518,2,1234,1658518
1658615,10239,2499612,2499623
1658618,2,361050,1658618
1658664,2,252356,1658664
1658665,2,65047,1658665
1658667,2,914,1658667
1658671,2,267408,1658671
1658672,2,219181,1658672
1658742,2,,1658742
1658765,2,2742,1658765
1658766,2,559173,1658766
1658779,2,,1658779
1659,2,1654,1659
1659191,2,129337,1659191
1659194,2,286,1659194
1659219,10239,194960,1659219
1659220,10239,194960,1897731
1660,2,2529408,1660
1660040,2,32199,9
1660043,2,32199,9
1660064,2,194,1660064
1660067,2,194,1965231
1660073,2,194,1660073
1660074,2,194,1660074
1660076,2,194,1660076
1660083,2,179,1660083
1660198,2,,1660198
1660341,2,162289,1660341
1660349,2,57493,1660349
1660365,10239,1981159,1981168
1660368,10239,1981157,1981163
166056,10239,558017,166056
1661,2,1069494,1661
1661032,2,286,1661032
1661033,2,286,1661033
1661034,2,286,1661034
1661035,2,286,1661035
1661036,2,286,1661036
1661037,2,286,1661037
1661038,2,286,1661038
1661039,2,286,1661039
1661040,2,286,1661040
1661041,2,286,1661041
1661042,2,286,1661042
1661043,2,286,1661043
1661044,2,286,1661044
1661045,2,286,1661045
1661046,2,286,1661046
1661047,2,286,1661047
1661048,2,286,1661048
1661049,2,286,1661049
1661050,2,286,1661050
1661051,2,286,1661051
1661052,2,286,1661052
1661053,2,286,1661053
1661054,2,286,1661054
1661055,2,286,1661055
1661056,2,286,1661056
1661057,2,286,1661057
1661058,2,286,1661058
1661059,2,286,1661059
1661060,2,286,1661060
1661061,2,286,1661061
1661062,10239,,1661062
166122,10239,,45617
1661257,10239,1285597,1661257
1661385,2,1827,1661385
1661386,2,286,1661386
1661387,2,1873,1661387
1661388,2,2013,1661388
1661392,10239,39750,1661392
1661395,10239,1986961,1986960
1661396,10239,674981,1661396
1661693,2,286,1661693
1661694,2,1883,1661694
1661745,2,724,1661745
1661746,2,469,1661746
1662190,2,1129,1662190
1662272,10239,249588,1662272
1662284,10239,1623281,1662284
1662285,2,16,1662285
1662286,10239,,1662286
1662330,10239,1982573,1982575
1662331,10239,1982573,1982574
1662332,10239,2005059,2005060
1662333,10239,2005059,2005060
1662395,2,573139,1662395
1662404,2,1883,1662404
1662421,2,288021,1662421
1662446,2,1883,1662446
1662865,2,1470577,1662865
1663127,10239,2219055,1663127
166314,2,1129,166314
166318,2,1129,166318
1663208,10239,181084,1663208
1663209,10239,181084,1663209
1663210,10239,181084,1663210
1663555,2,1386,1663555
1663557,2,1279,1663557
1663558,2,40323,1663558
1663564,2,1279,1663564
1663591,2,13134,1663591
1663685,2,84567,1663685
1664,2,1663,1664
1664037,2,1386,1664037
1664068,2,,1664068
1664069,2,1386,1664069
1664246,10239,,1664246
1664247,10239,2169642,2169962
1664275,2,2093,1664275
1664318,2,59732,1664318
1664319,2,59732,1664319
1664694,2759,5600,1664694
1664809,10239,2501997,1980516
1664810,10239,2501995,1980423
166485,2,166484,166485
166486,2,841,166486
1665,2,1663,1665
1665556,2,1386,1665556
1665687,2,1649642,1665687
1666906,2,2745,1666906
1666912,2,1400060,1666912
1667024,2,662,1667024
1667168,2,36739,1667168
1667172,2,1279,1667172
1667223,2,165695,1667223
1667230,10239,1914295,1667230
1667239,2,2005375,1667239
1667322,10239,,1667322
1667327,2,570,1463165
1667357,2,1485,1667357
1667384,10239,185753,1667384
1667587,10239,10358,50292
166793,2,207599,166793
166921,10239,558016,166921
1670,2,1663,1670
167018,10239,1911602,167018
167019,10239,1911602,167019
167020,10239,1911602,167020
167021,10239,1911602,167021
1670446,2,1578,1670446
1670448,2,2745,1670448
1670449,2,2745,1670449
1670619,2,245876,1670619
1670641,2,1386,1670641
1670658,2,434,1670658
1670660,2,434,1670660
1670661,2,434,1670661
1670662,10239,10803,1670662
1670669,10239,,1670669
1670800,2,68287,1670800
1670830,2,1755825,1670830
1670831,2,1747770,1670831
1670973,10239,227307,1670973
1670975,10239,,1670975
167129,10239,12195,167129
167132,10239,12176,167132
1671366,2,1263,1671366
1671382,10239,,1671382
1671396,10239,1985720,1985727
1671597,2,2057233,1671597
167161,10239,,167161
1671680,2,33886,1671680
1671698,2,400657,1671698
1671721,2,2742,1671721
1671795,2,379,1671795
1671798,10239,333750,333766
1671868,2,662,52443
1671902,2,1637,1069827
1672219,2,1707,1672219
1672380,10239,2169607,2169909
1672384,10239,1653395,2170178
1672385,10239,1653395,2170176
1672701,2,74385,1672701
1672749,2,379,1672749
1673076,2,165695,1673076
1673609,2,469,1673609
1673631,2,1817584,1673631
1673633,10239,2560179,1673633
1673638,10239,742914,1987743
1673681,10239,1941236,2004960
1673717,2,1924093,1673717
1673718,2,2034765,1673718
1673719,2,165779,1673719
1673720,2,244127,1673720
1673721,2,1392389,1673721
1673723,2,1161127,1673723
1673724,2,1933048,1673724
1673725,2,162289,1673725
1673726,2,,1673726
1673871,10239,1914165,2004415
1673873,10239,186764,1673873
1673876,10239,186764,1673876
1673877,10239,1982879,1982882
1673886,10239,1623295,1982926
1673887,10239,,1673887
1673889,10239,1623281,1673889
1674146,2,64895,1674146
1674291,2,59732,1674291
1674310,2,1386,1674310
167468,2,374,167468
167478,10239,12051,167478
167481,2,1578,167481
1674920,2,286,1674920
1674922,2,478070,1674922
1674924,2,286,317
